Event Rate: [0.39, 0.14, 0.09, 0.06, 0.05, 0.08, 0.12, 0.15, 0.16, 0.17, 0.48, 0.45]
Event Rate: [0.41, 0.15, 0.09, 0.06, 0.05, 0.07, 0.11, 0.14, 0.15, 0.16, 0.49, 0.45]
Event Rate: [0.41, 0.15, 0.09, 0.06, 0.05, 0.07, 0.11, 0.15, 0.16, 0.17, 0.49, 0.44]
Event Rate: [0.27, 0.10, 0.06, 0.05, 0.05, 0.07, 0.11, 0.13, 0.14, 0.15, 0.42, 0.44]
Event Rate: [0.40, 0.15, 0.09, 0.07, 0.06, 0.08, 0.12, 0.16, 0.17, 0.18, 0.47, 0.45]
Event Rate: [0.34, 0.12, 0.08, 0.06, 0.05, 0.07, 0.11, 0.14, 0.15, 0.16, 0.46, 0.45]
Event Rate: [0.38, 0.14, 0.09, 0.06, 0.06, 0.08, 0.13, 0.16, 0.17, 0.18, 0.47, 0.44]
Event Rate: [0.29, 0.10, 0.06, 0.05, 0.05, 0.08, 0.12, 0.15, 0.15, 0.16, 0.46, 0.45]
Event Rate: [0.40, 0.15, 0.09, 0.06, 0.05, 0.07, 0.11, 0.14, 0.15, 0.16, 0.47, 0.45]
Event Rate: [0.44, 0.17, 0.10, 0.07, 0.06, 0.08, 0.12, 0.15, 0.17, 0.18, 0.49, 0.46]
Event Rate: [0.30, 0.11, 0.07, 0.05, 0.04, 0.07, 0.10, 0.13, 0.14, 0.14, 0.45, 0.46]
Event Rate: [0.44, 0.16, 0.10, 0.07, 0.06, 0.08, 0.12, 0.16, 0.17, 0.18, 0.49, 0.47]
Event Rate: [0.40, 0.15, 0.08, 0.05, 0.05, 0.08, 0.12, 0.15, 0.16, 0.17, 0.47, 0.47]
Event Rate: [0.45, 0.17, 0.10, 0.07, 0.06, 0.09, 0.14, 0.17, 0.19, 0.20, 0.49, 0.46]
Event Rate: [0.38, 0.15, 0.09, 0.07, 0.06, 0.09, 0.13, 0.16, 0.17, 0.18, 0.48, 0.47]
Event Rate: [0.40, 0.15, 0.08, 0.06, 0.05, 0.08, 0.12, 0.16, 0.17, 0.18, 0.47, 0.47]
Event Rate: [0.42, 0.15, 0.08, 0.06, 0.05, 0.08, 0.12, 0.16, 0.17, 0.18, 0.49, 0.47]
Event Rate: [0.44, 0.17, 0.10, 0.07, 0.06, 0.09, 0.13, 0.17, 0.18, 0.19, 0.48, 0.47]
Event Rate: [0.43, 0.15, 0.09, 0.07, 0.06, 0.09, 0.13, 0.16, 0.17, 0.19, 0.49, 0.47]
Event Rate: [0.39, 0.15, 0.09, 0.07, 0.06, 0.09, 0.13, 0.17, 0.18, 0.19, 0.48, 0.47]
Event Rate: [0.41, 0.14, 0.08, 0.06, 0.05, 0.08, 0.12, 0.15, 0.16, 0.17, 0.47, 0.47]
Event Rate: [0.37, 0.14, 0.08, 0.06, 0.05, 0.08, 0.12, 0.15, 0.16, 0.16, 0.45, 0.47]
Event Rate: [0.28, 0.10, 0.06, 0.05, 0.05, 0.07, 0.11, 0.13, 0.14, 0.14, 0.43, 0.47]
Event Rate: [0.38, 0.13, 0.08, 0.06, 0.05, 0.08, 0.12, 0.15, 0.15, 0.16, 0.45, 0.47]
Event Rate: [0.30, 0.10, 0.06, 0.05, 0.05, 0.08, 0.12, 0.14, 0.15, 0.15, 0.45, 0.47]
Event Rate: [0.43, 0.15, 0.09, 0.07, 0.06, 0.09, 0.14, 0.18, 0.19, 0.20, 0.48, 0.47]
Event Rate: [0.35, 0.12, 0.07, 0.06, 0.05, 0.08, 0.12, 0.15, 0.16, 0.17, 0.46, 0.47]
Event Rate: [0.44, 0.16, 0.10, 0.08, 0.06, 0.10, 0.15, 0.18, 0.19, 0.20, 0.49, 0.48]
Event Rate: [0.41, 0.15, 0.09, 0.07, 0.06, 0.09, 0.14, 0.18, 0.20, 0.21, 0.47, 0.48]
Event Rate: [0.48, 0.17, 0.09, 0.07, 0.06, 0.09, 0.14, 0.18, 0.19, 0.20, 0.49, 0.48]
Event Rate: [0.37, 0.13, 0.08, 0.06, 0.05, 0.08, 0.13, 0.16, 0.17, 0.17, 0.47, 0.47]
Event Rate: [0.39, 0.13, 0.08, 0.07, 0.06, 0.08, 0.13, 0.15, 0.17, 0.17, 0.46, 0.47]
Event Rate: [0.35, 0.14, 0.08, 0.07, 0.06, 0.09, 0.14, 0.17, 0.18, 0.18, 0.45, 0.47]
Event Rate: [0.41, 0.14, 0.08, 0.07, 0.06, 0.09, 0.13, 0.16, 0.17, 0.18, 0.49, 0.47]
Event Rate: [0.44, 0.16, 0.09, 0.07, 0.06, 0.08, 0.13, 0.16, 0.17, 0.18, 0.49, 0.47]
Event Rate: [0.37, 0.14, 0.09, 0.08, 0.06, 0.09, 0.14, 0.17, 0.18, 0.18, 0.47, 0.47]
Event Rate: [0.32, 0.11, 0.06, 0.06, 0.06, 0.09, 0.14, 0.16, 0.17, 0.17, 0.45, 0.47]
Event Rate: [0.41, 0.15, 0.09, 0.08, 0.07, 0.10, 0.15, 0.18, 0.20, 0.20, 0.48, 0.46]
Event Rate: [0.36, 0.12, 0.07, 0.06, 0.06, 0.10, 0.14, 0.17, 0.18, 0.19, 0.46, 0.47]
Event Rate: [0.38, 0.14, 0.09, 0.07, 0.07, 0.10, 0.15, 0.18, 0.19, 0.20, 0.44, 0.46]
Event Rate: [0.37, 0.13, 0.08, 0.06, 0.06, 0.08, 0.13, 0.16, 0.17, 0.18, 0.47, 0.47]
Event Rate: [0.40, 0.15, 0.09, 0.08, 0.07, 0.10, 0.15, 0.18, 0.19, 0.21, 0.49, 0.46]
Event Rate: [0.34, 0.12, 0.07, 0.06, 0.05, 0.08, 0.13, 0.16, 0.17, 0.17, 0.47, 0.46]
Event Rate: [0.44, 0.15, 0.09, 0.07, 0.06, 0.09, 0.14, 0.17, 0.18, 0.19, 0.48, 0.46]
Event Rate: [0.39, 0.15, 0.10, 0.08, 0.07, 0.10, 0.15, 0.18, 0.19, 0.20, 0.47, 0.46]
